season,Team,bracket_region,round,champion_share,make_tournament,seed_tournament
2018,UMBC,south,Round of 32,0.166666667,TRUE,16
2018,Virginia,south,Round of 64,0,TRUE,1
2018,Wichita State,east,Round of 64,0,TRUE,4
2018,Arizona,south,Round of 64,0,TRUE,4
2018,Miami (FL),south,Round of 64,0,TRUE,6
2018,Texas Christian,midwest,Round of 64,0,TRUE,6
2018,Arkansas,east,Round of 64,0,TRUE,7
2018,Creighton,south,Round of 64,0,TRUE,8
2018,Missouri,west,Round of 64,0,TRUE,8
2018,Virginia Tech,east,Round of 64,0,TRUE,8
2018,NC State,midwest,Round of 64,0,TRUE,9
2018,Providence,west,Round of 64,0,TRUE,10
2018,Texas,south,Round of 64,0,TRUE,10
2018,Oklahoma,midwest,Round of 64,0,TRUE,10
2018,St. Bonaventure,east,Round of 64,0,TRUE,11
2018,San Diego State,west,Round of 64,0,TRUE,11
2018,South Dakota State,west,Round of 64,0,TRUE,12
2018,Murray State,east,Round of 64,0,TRUE,12
2018,New Mexico State,midwest,Round of 64,0,TRUE,12
2018,Davidson,south,Round of 64,0,TRUE,12
2018,UNC Greensboro,west,Round of 64,0,TRUE,13
2018,Charleston,midwest,Round of 64,0,TRUE,13
2018,Bucknell,midwest,Round of 64,0,TRUE,14
2018,Stephen F. Austin,east,Round of 64,0,TRUE,14
2018,Wright State,south,Round of 64,0,TRUE,14
2018,Lipscomb,west,Round of 64,0,TRUE,15
2018,Georgia State,south,Round of 64,0,TRUE,15
2018,Cal State Fullerton,east,Round of 64,0,TRUE,15
2018,Iona,midwest,Round of 64,0,TRUE,15
2018,Pennsylvania,midwest,Round of 64,0,TRUE,16
2018,Radford,east,Round of 64,0,TRUE,16
2018,Texas Southern,west,Round of 64,0,TRUE,16
2018,Vermont,0,0,0,FALSE,0
2018,Saint Mary's,0,0,0,FALSE,0
2018,Louisiana,0,0,0,FALSE,0
2018,Montana,west,Round of 64,0,TRUE,14
2018,Middle Tennessee State,0,0,0,FALSE,0
2018,Florida Gulf Coast,0,0,0,FALSE,0
2018,Harvard,0,0,0,FALSE,0
2018,Belmont,0,0,0,FALSE,0
2018,Old Dominion,0,0,0,FALSE,0
2018,Northern Kentucky,0,0,0,FALSE,0
2018,Nicholls State,0,0,0,FALSE,0
2018,Canisius,0,0,0,FALSE,0
2018,Southeastern Louisiana,0,0,0,FALSE,0
2018,Rider,0,0,0,FALSE,0
2018,South Dakota,0,0,0,FALSE,0
2018,East Tennessee State,0,0,0,FALSE,0
2018,Wagner,0,0,0,FALSE,0
2018,Western Kentucky,0,0,0,FALSE,0
2018,Northeastern,0,0,0,FALSE,0
2018,Idaho,0,0,0,FALSE,0
2018,Bethune-Cookman,0,0,0,FALSE,0
2018,UC Davis,0,0,0,FALSE,0
2018,Savannah State,0,0,0,FALSE,0
2018,Hampton,0,0,0,FALSE,0
2018,Furman,0,0,0,FALSE,0
2018,Boise State,0,0,0,FALSE,0
2018,Toledo,0,0,0,FALSE,0
2018,Weber State,0,0,0,FALSE,0
2018,Eastern Washington,0,0,0,FALSE,0
2018,Nebraska,0,0,0,FALSE,0
2018,Grambling State,0,0,0,FALSE,0
2018,UNC Asheville,0,0,0,FALSE,0
2018,Utah Valley,0,0,0,FALSE,0
2018,UC Irvine,0,0,0,FALSE,0
2018,UC Santa Barbara,0,0,0,FALSE,0
2018,Norfolk State,0,0,0,FALSE,0
2018,Hartford,0,0,0,FALSE,0
2018,North Carolina A&T,0,0,0,FALSE,0
2018,Winthrop,0,0,0,FALSE,0
2018,USC,0,0,0,FALSE,0
2018,Mount St. Mary's,0,0,0,FALSE,0
2018,St. Francis (PA),0,0,0,FALSE,0
2018,New Mexico,0,0,0,FALSE,0
2018,Prairie View A&M,0,0,0,FALSE,0
2018,Arkansas-Pine Bluff,0,0,0,FALSE,0
2018,Sam Houston State,0,0,0,FALSE,0
2018,Hofstra,0,0,0,FALSE,0
2018,Illinois-Chicago,0,0,0,FALSE,0
2018,Tulsa,0,0,0,FALSE,0
2018,Colgate,0,0,0,FALSE,0
2018,Niagara,0,0,0,FALSE,0
2018,Austin Peay,0,0,0,FALSE,0
2018,Grand Canyon,0,0,0,FALSE,0
2018,Yale,0,0,0,FALSE,0
2018,Albany,0,0,0,FALSE,0
2018,Brigham Young,0,0,0,FALSE,0
2018,UCLA,east,0,0,FALSE,0
2018,Northern Colorado,0,0,0,FALSE,0
2018,Wofford,0,0,0,FALSE,0
2018,Lamar,0,0,0,FALSE,0
2018,Mercer,0,0,0,FALSE,0
2018,Fresno State,0,0,0,FALSE,0
2018,Jacksonville State,0,0,0,FALSE,0
2018,Eastern Michigan,0,0,0,FALSE,0
2018,Stanford,0,0,0,FALSE,0
2018,Utah,0,0,0,FALSE,0
2018,Georgia Southern,0,0,0,FALSE,0
2018,Lehigh,0,0,0,FALSE,0
2018,Navy,0,0,0,FALSE,0
2018,William & Mary,0,0,0,FALSE,0
2018,New Orleans,0,0,0,FALSE,0
2018,Texas-San Antonio,0,0,0,FALSE,0
2018,Southern Illinois,0,0,0,FALSE,0
2018,Denver,0,0,0,FALSE,0
2018,Jacksonville,0,0,0,FALSE,0
2018,Seattle,0,0,0,FALSE,0
2018,Long Beach State,0,0,0,FALSE,0
2018,North Carolina Central,west,0,0,FALSE,0
2018,Saint Joseph's,0,0,0,FALSE,0
2018,UAB,0,0,0,FALSE,0
2018,Oakland,0,0,0,FALSE,0
2018,Central Arkansas,0,0,0,FALSE,0
2018,Campbell,0,0,0,FALSE,0
2018,Oregon,0,0,0,FALSE,0
2018,Southern,0,0,0,FALSE,0
2018,Tennessee State,0,0,0,FALSE,0
2018,Texas-Arlington,0,0,0,FALSE,0
2018,Boston University,0,0,0,FALSE,0
2018,Long Island,0,0,0,FALSE,0
2018,Wyoming,0,0,0,FALSE,0
2018,Ball State,0,0,0,FALSE,0
2018,Washington,0,0,0,FALSE,0
2018,Drake,0,0,0,FALSE,0
2018,St. Francis (NY),0,0,0,FALSE,0
2018,Memphis,0,0,0,FALSE,0
2018,Illinois State,0,0,0,FALSE,0
2018,Tennessee Tech,0,0,0,FALSE,0
2018,Louisville,0,0,0,FALSE,0
2018,Penn State,0,0,0,FALSE,0
2018,Fort Wayne,0,0,0,FALSE,0
2018,Liberty,0,0,0,FALSE,0
2018,High Point,0,0,0,FALSE,0
2018,Troy,0,0,0,FALSE,0
2018,Saint Louis,0,0,0,FALSE,0
2018,Charleston Southern,0,0,0,FALSE,0
2018,N.J.I.T.,0,0,0,FALSE,0
2018,Indiana,0,0,0,FALSE,0
2018,Richmond,0,0,0,FALSE,0
2018,Hawaii,0,0,0,FALSE,0
2018,Manhattan,0,0,0,FALSE,0
2018,San Francisco,0,0,0,FALSE,0
2018,Portland State,0,0,0,FALSE,0
2018,VCU,0,0,0,FALSE,0
2018,Marquette,0,0,0,FALSE,0
2018,Fairleigh Dickinson,0,0,0,FALSE,0
2018,San Diego,0,0,0,FALSE,0
2018,Mississippi State,0,0,0,FALSE,0
2018,Western Michigan,0,0,0,FALSE,0
2018,Idaho State,0,0,0,FALSE,0
2018,Bradley,0,0,0,FALSE,0
2018,UCF,0,0,0,FALSE,0
2018,Robert Morris,0,0,0,FALSE,0
2018,Pacific,0,0,0,FALSE,0
2018,Appalachian State,0,0,0,FALSE,0
2018,Gardner-Webb,0,0,0,FALSE,0
2018,Jackson State,0,0,0,FALSE,0
2018,Fairfield,0,0,0,FALSE,0
2018,Kent State,0,0,0,FALSE,0
2018,North Florida,0,0,0,FALSE,0
2018,Louisiana-Monroe,0,0,0,FALSE,0
2018,George Mason,0,0,0,FALSE,0
2018,Morgan State,0,0,0,FALSE,0
2018,Towson,0,0,0,FALSE,0
2018,Arizona State,midwest,0,0,FALSE,0
2018,Notre Dame,0,0,0,FALSE,0
2018,Baylor,0,0,0,FALSE,0
2018,Miami (OH),0,0,0,FALSE,0
2018,Milwaukee,0,0,0,FALSE,0
2018,Indiana State,0,0,0,FALSE,0
2018,North Texas,0,0,0,FALSE,0
2018,McNeese State,0,0,0,FALSE,0
2018,Abilene Christian,0,0,0,FALSE,0
2018,LSU,0,0,0,FALSE,0
2018,Coastal Carolina,0,0,0,FALSE,0
2018,Alabama State,0,0,0,FALSE,0
2018,Temple,0,0,0,FALSE,0
2018,Maryland,0,0,0,FALSE,0
2018,Dayton,0,0,0,FALSE,0
2018,Southeast Missouri State,0,0,0,FALSE,0
2018,Utah State,0,0,0,FALSE,0
2018,Florida International,0,0,0,FALSE,0
2018,UNLV,0,0,0,FALSE,0
2018,Oklahoma State,0,0,0,FALSE,0
2018,Holy Cross,0,0,0,FALSE,0
2018,Texas A&M-CC,0,0,0,FALSE,0
2018,IUPUI,0,0,0,FALSE,0
2018,Colorado,0,0,0,FALSE,0
2018,Western Carolina,0,0,0,FALSE,0
2018,Santa Clara,0,0,0,FALSE,0
2018,Stony Brook,0,0,0,FALSE,0
2018,Howard,0,0,0,FALSE,0
2018,Florida A&M,0,0,0,FALSE,0
2018,Kennesaw State,0,0,0,FALSE,0
2018,Cornell,0,0,0,FALSE,0
2018,Texas-RGV,0,0,0,FALSE,0
2018,Oregon State,0,0,0,FALSE,0
2018,Central Michigan,0,0,0,FALSE,0
2018,Monmouth,0,0,0,FALSE,0
2018,Evansville,0,0,0,FALSE,0
2018,Lafayette,0,0,0,FALSE,0
2018,Alcorn State,0,0,0,FALSE,0
2018,La Salle,0,0,0,FALSE,0
2018,Louisiana Tech,0,0,0,FALSE,0
2018,Green Bay,0,0,0,FALSE,0
2018,Missouri State,0,0,0,FALSE,0
2018,UNC Wilmington,0,0,0,FALSE,0
2018,Georgia,0,0,0,FALSE,0
2018,Duquesne,0,0,0,FALSE,0
2018,Northern Iowa,0,0,0,FALSE,0
2018,South Alabama,0,0,0,FALSE,0
2018,Ohio,0,0,0,FALSE,0
2018,Boston College,0,0,0,FALSE,0
2018,South Carolina,0,0,0,FALSE,0
2018,George Washington,0,0,0,FALSE,0
2018,Wisconsin,0,0,0,FALSE,0
2018,Texas State,0,0,0,FALSE,0
2018,Bowling Green,0,0,0,FALSE,0
2018,Eastern Illinois,0,0,0,FALSE,0
2018,Southern Mississippi,0,0,0,FALSE,0
2018,Quinnipiac,0,0,0,FALSE,0
2018,Connecticut,0,0,0,FALSE,0
2018,Central Connecticut State,0,0,0,FALSE,0
2018,UMass Lowell,0,0,0,FALSE,0
2018,New Hampshire,0,0,0,FALSE,0
2018,South Carolina State,0,0,0,FALSE,0
2018,North Dakota State,0,0,0,FALSE,0
2018,Columbia,0,0,0,FALSE,0
2018,Princeton,0,0,0,FALSE,0
2018,Cal State Bakersfield,0,0,0,FALSE,0
2018,Oral Roberts,0,0,0,FALSE,0
2018,UMKC,0,0,0,FALSE,0
2018,Southern Methodist,0,0,0,FALSE,0
2018,Saint Peter's,0,0,0,FALSE,0
2018,Valparaiso,0,0,0,FALSE,0
2018,James Madison,0,0,0,FALSE,0
2018,Florida Atlantic,0,0,0,FALSE,0
2018,Northwestern,0,0,0,FALSE,0
2018,Vanderbilt,0,0,0,FALSE,0
2018,Army West Point,0,0,0,FALSE,0
2018,Samford,0,0,0,FALSE,0
2018,Delaware,0,0,0,FALSE,0
2018,Elon,0,0,0,FALSE,0
2018,UTEP,0,0,0,FALSE,0
2018,Montana State,0,0,0,FALSE,0
2018,North Dakota,0,0,0,FALSE,0
2018,Youngstown State,0,0,0,FALSE,0
2018,Drexel,0,0,0,FALSE,0
2018,Georgia Tech,0,0,0,FALSE,0
2018,Cleveland State,0,0,0,FALSE,0
2018,Arkansas State,0,0,0,FALSE,0
2018,Northern Illinois,0,0,0,FALSE,0
2018,Akron,0,0,0,FALSE,0
2018,Air Force,0,0,0,FALSE,0
2018,Loyola (MD),0,0,0,FALSE,0
2018,Coppin State,0,0,0,FALSE,0
2018,Stetson,0,0,0,FALSE,0
2018,Brown,0,0,0,FALSE,0
2018,Omaha,0,0,0,FALSE,0
2018,Sacred Heart,0,0,0,FALSE,0
2018,Eastern Kentucky,0,0,0,FALSE,0
2018,Tennessee-Martin,0,0,0,FALSE,0
2018,Tulane,0,0,0,FALSE,0
2018,Georgetown,0,0,0,FALSE,0
2018,Southern Utah,0,0,0,FALSE,0
2018,Citadel,0,0,0,FALSE,0
2018,SIU-Edwardsville,0,0,0,FALSE,0
2018,Ole Miss,0,0,0,FALSE,0
2018,Massachusetts,0,0,0,FALSE,0
2018,Loyola Marymount,0,0,0,FALSE,0
2018,UC Riverside,0,0,0,FALSE,0
2018,Cal Poly,0,0,0,FALSE,0
2018,Morehead State,0,0,0,FALSE,0
2018,Illinois,0,0,0,FALSE,0
2018,Wake Forest,0,0,0,FALSE,0
2018,Little Rock,0,0,0,FALSE,0
2018,St. John's,0,0,0,FALSE,0
2018,Sacramento State,0,0,0,FALSE,0
2018,Mississippi Valley State,0,0,0,FALSE,0
2018,Marist,0,0,0,FALSE,0
2018,Iowa State,0,0,0,FALSE,0
2018,Siena,0,0,0,FALSE,0
2018,DePaul,0,0,0,FALSE,0
2018,Iowa,0,0,0,FALSE,0
2018,Rice,0,0,0,FALSE,0
2018,Detroit-Mercy,0,0,0,FALSE,0
2018,Colorado State,0,0,0,FALSE,0
2018,Minnesota,0,0,0,FALSE,0
2018,Presbyterian,0,0,0,FALSE,0
2018,Portland,0,0,0,FALSE,0
2018,Washington State,0,0,0,FALSE,0
2018,Fordham,0,0,0,FALSE,0
2018,East Carolina,0,0,0,FALSE,0
2018,Virginia Military,0,0,0,FALSE,0
2018,Dartmouth,0,0,0,FALSE,0
2018,Western Illinois,0,0,0,FALSE,0
2018,Maryland-Eastern Shore,0,0,0,FALSE,0
2018,Maine,0,0,0,FALSE,0
2018,Cal State Northridge,0,0,0,FALSE,0
2018,American University,0,0,0,FALSE,0
2018,Chattanooga,0,0,0,FALSE,0
2018,Alabama A&M,0,0,0,FALSE,0
2018,Longwood,0,0,0,FALSE,0
2018,Rutgers,0,0,0,FALSE,0
2018,South Florida,0,0,0,FALSE,0
2018,USC Upstate,0,0,0,FALSE,0
2018,Binghamton,0,0,0,FALSE,0
2018,Delaware State,0,0,0,FALSE,0
2018,Houston Christian,0,0,0,FALSE,0
2018,Bryant,0,0,0,FALSE,0
2018,Pepperdine,0,0,0,FALSE,0
2018,Incarnate Word,0,0,0,FALSE,0
2018,Northern Arizona,0,0,0,FALSE,0
2018,Charlotte,0,0,0,FALSE,0
2018,California,0,0,0,FALSE,0
2018,Chicago State,0,0,0,FALSE,0
2018,San Jose State,0,0,0,FALSE,0
2018,Northwestern State,0,0,0,FALSE,0
2018,Pittsburgh,0,0,0,FALSE,0
2017,North Carolina,south,Champion ,1,TRUE,1
2017,Gonzaga,west,Finals,0.833333333,TRUE,1
2017,Oregon,midwest,Final Four,0.666666667,TRUE,3
2017,South Carolina,east,Final Four,0.666666667,TRUE,7
2017,Kansas,midwest,Elite Eight,0.5,TRUE,1
2017,Kentucky,south,Elite Eight,0.5,TRUE,2
2017,Florida,east,Elite Eight,0.5,TRUE,4
2017,Xavier,west,Elite Eight,0.5,TRUE,11
2017,Arizona,west,Sweet Sixteen,0.333333333,TRUE,2
2017,UCLA,south,Sweet Sixteen,0.333333333,TRUE,3
2017,Baylor,east,Sweet Sixteen,0.333333333,TRUE,3
2017,Purdue,midwest,Sweet Sixteen,0.333333333,TRUE,4
2017,West Virginia,west,Sweet Sixteen,0.333333333,TRUE,4
2017,Butler,south,Sweet Sixteen,0.333333333,TRUE,4
2017,Michigan,midwest,Sweet Sixteen,0.333333333,TRUE,7
2017,Wisconsin,east,Sweet Sixteen,0.333333333,TRUE,8
2017,Villanova,east,Round of 32,0.166666667,TRUE,1
2017,Virginia,east,Round of 32,0.166666667,TRUE,5
2017,Louisville,midwest,Round of 32,0.166666667,TRUE,2
2017,Duke,east,Round of 32,0.166666667,TRUE,2
2017,Florida State,west,Round of 32,0.166666667,TRUE,3
2017,Notre Dame,west,Round of 32,0.166666667,TRUE,5
2017,Iowa State,midwest,Round of 32,0.166666667,TRUE,5
2017,Cincinnati,south,Round of 32,0.166666667,TRUE,6
2017,Saint Mary's,west,Round of 32,0.166666667,TRUE,7
2017,Arkansas,south,Round of 32,0.166666667,TRUE,8
2017,Northwestern,west,Round of 32,0.166666667,TRUE,8
2017,Michigan State,midwest,Round of 32,0.166666667,TRUE,9
2017,Wichita State,south,Round of 32,0.166666667,TRUE,10
2017,Rhode Island,midwest,Round of 32,0.166666667,TRUE,11
2017,USC,east,Round of 32,0.166666667,TRUE,11
2017,Middle Tennessee State,south,Round of 32,0.166666667,TRUE,12
2017,Minnesota,south,Round of 64,0,TRUE,5
2017,Southern Methodist,east,Round of 64,0,TRUE,6
2017,Maryland,west,Round of 64,0,TRUE,6
2017,Creighton,midwest,Round of 64,0,TRUE,6
2017,Dayton,south,Round of 64,0,TRUE,7
2017,Miami (FL),midwest,Round of 64,0,TRUE,8
2017,Vanderbilt,west,Round of 64,0,TRUE,9
2017,Seton Hall,south,Round of 64,0,TRUE,9
2017,Virginia Tech,east,Round of 64,0,TRUE,9
2017,VCU,west,Round of 64,0,TRUE,10
2017,Marquette,east,Round of 64,0,TRUE,10
2017,Oklahoma State,midwest,Round of 64,0,TRUE,10
2017,Kansas State,south,Round of 64,0,TRUE,11
2017,Princeton,west,Round of 64,0,TRUE,12
2017,UNC Wilmington,east,Round of 64,0,TRUE,12
2017,Nevada,midwest,Round of 64,0,TRUE,12
2017,Vermont,midwest,Round of 64,0,TRUE,13
2017,Bucknell,west,Round of 64,0,TRUE,13
2017,Winthrop,south,Round of 64,0,TRUE,13
2017,East Tennessee State,east,Round of 64,0,TRUE,13
2017,Florida Gulf Coast,west,Round of 64,0,TRUE,14
2017,New Mexico State,east,Round of 64,0,TRUE,14
2017,Iona,midwest,Round of 64,0,TRUE,14
2017,Kent State,south,Round of 64,0,TRUE,14
2017,North Dakota,west,Round of 64,0,TRUE,15
2017,Northern Kentucky,south,Round of 64,0,TRUE,15
2017,Jacksonville State,midwest,Round of 64,0,TRUE,15
2017,Troy,east,Round of 64,0,TRUE,15
2017,Texas Southern,south,Round of 64,0,TRUE,16
2017,Mount St. Mary's,east,Round of 64,0,TRUE,16
2017,UC Davis,midwest,Round of 64,0,TRUE,16
2017,South Dakota State,west,Round of 64,0,TRUE,16
2017,Illinois State,0,0,0,FALSE,0
2017,Belmont,0,0,0,FALSE,0
2017,Monmouth,0,0,0,FALSE,0
2017,Cal State Bakersfield,0,0,0,FALSE,0
2017,UNC Asheville,0,0,0,FALSE,0
2017,North Carolina Central,midwest,0,0,FALSE,0
2017,Lipscomb,0,0,0,FALSE,0
2017,Grand Canyon,0,0,0,FALSE,0
2017,Louisiana Tech,0,0,0,FALSE,0
2017,Valparaiso,0,0,0,FALSE,0
2017,Texas-Arlington,0,0,0,FALSE,0
2017,Furman,0,0,0,FALSE,0
2017,Liberty,0,0,0,FALSE,0
2017,Charleston,0,0,0,FALSE,0
2017,Oakland,0,0,0,FALSE,0
2017,UNC Greensboro,0,0,0,FALSE,0
2017,Akron,0,0,0,FALSE,0
2017,UC Irvine,0,0,0,FALSE,0
2017,Stony Brook,0,0,0,FALSE,0
2017,South Dakota,0,0,0,FALSE,0
2017,Norfolk State,0,0,0,FALSE,0
2017,Eastern Washington,0,0,0,FALSE,0
2017,New Orleans,east,0,0,FALSE,0
2017,Alcorn State,0,0,0,FALSE,0
2017,Colorado State,0,0,0,FALSE,0
2017,Long Island,0,0,0,FALSE,0
2017,Richmond,0,0,0,FALSE,0
2017,Harvard,0,0,0,FALSE,0
2017,Saint Peter's,0,0,0,FALSE,0
2017,North Dakota State,0,0,0,FALSE,0
2017,Hampton,0,0,0,FALSE,0
2017,Morgan State,0,0,0,FALSE,0
2017,Brigham Young,0,0,0,FALSE,0
2017,Lehigh,0,0,0,FALSE,0
2017,Houston,0,0,0,FALSE,0
2017,Weber State,0,0,0,FALSE,0
2017,Old Dominion,0,0,0,FALSE,0
2017,UTEP,0,0,0,FALSE,0
2017,Georgia State,0,0,0,FALSE,0
2017,Green Bay,0,0,0,FALSE,0
2017,Stephen F. Austin,0,0,0,FALSE,0
2017,Houston Christian,0,0,0,FALSE,0
2017,Texas A&M-CC,0,0,0,FALSE,0
2017,Boston University,0,0,0,FALSE,0
2017,Boise State,0,0,0,FALSE,0
2017,Idaho,0,0,0,FALSE,0
2017,Yale,0,0,0,FALSE,0
2017,Albany,0,0,0,FALSE,0
2017,New Hampshire,0,0,0,FALSE,0
2017,Savannah State,0,0,0,FALSE,0
2017,Cal State Fullerton,0,0,0,FALSE,0
2017,Morehead State,0,0,0,FALSE,0
2017,Tennessee-Martin,0,0,0,FALSE,0
2017,Utah,0,0,0,FALSE,0
2017,Montana State,0,0,0,FALSE,0
2017,Ohio,0,0,0,FALSE,0
2017,Gardner-Webb,0,0,0,FALSE,0
2017,St. Francis (PA),0,0,0,FALSE,0
2017,Buffalo,0,0,0,FALSE,0
2017,Montana,0,0,0,FALSE,0
2017,Wagner,0,0,0,FALSE,0
2017,Rice,0,0,0,FALSE,0
2017,Fresno State,0,0,0,FALSE,0
2017,Arkansas State,0,0,0,FALSE,0
2017,St. Bonaventure,0,0,0,FALSE,0
2017,Wright State,0,0,0,FALSE,0
2017,UCF,0,0,0,FALSE,0
2017,Western Michigan,0,0,0,FALSE,0
2017,Towson,0,0,0,FALSE,0
2017,Georgia Southern,0,0,0,FALSE,0
2017,Texas State,0,0,0,FALSE,0
2017,Ball State,0,0,0,FALSE,0
2017,Siena,0,0,0,FALSE,0
2017,North Florida,0,0,0,FALSE,0
2017,UMKC,0,0,0,FALSE,0
2017,Southeast Missouri State,0,0,0,FALSE,0
2017,UMBC,0,0,0,FALSE,0
2017,Long Beach State,0,0,0,FALSE,0
2017,Maryland-Eastern Shore,0,0,0,FALSE,0
2017,Omaha,0,0,0,FALSE,0
2017,Lamar,0,0,0,FALSE,0
2017,Wofford,0,0,0,FALSE,0
2017,Prairie View A&M,0,0,0,FALSE,0
2017,Navy,0,0,0,FALSE,0
2017,Chattanooga,0,0,0,FALSE,0
2017,Elon,0,0,0,FALSE,0
2017,California,0,0,0,FALSE,0
2017,Alabama,0,0,0,FALSE,0
2017,William & Mary,0,0,0,FALSE,0
2017,Sam Houston State,0,0,0,FALSE,0
2017,San Francisco,0,0,0,FALSE,0
2017,Grambling State,0,0,0,FALSE,0
2017,Marshall,0,0,0,FALSE,0
2017,Syracuse,0,0,0,FALSE,0
2017,Santa Clara,0,0,0,FALSE,0
2017,New Mexico,0,0,0,FALSE,0
2017,Jackson State,0,0,0,FALSE,0
2017,Southern,0,0,0,FALSE,0
2017,Louisiana,0,0,0,FALSE,0
2017,George Washington,0,0,0,FALSE,0
2017,Providence,east,0,0,FALSE,0
2017,Coastal Carolina,0,0,0,FALSE,0
2017,Iowa,0,0,0,FALSE,0
2017,Ole Miss,0,0,0,FALSE,0
2017,Fairfield,0,0,0,FALSE,0
2017,Mercer,0,0,0,FALSE,0
2017,San Diego State,0,0,0,FALSE,0
2017,Murray State,0,0,0,FALSE,0
2017,Toledo,0,0,0,FALSE,0
2017,High Point,0,0,0,FALSE,0
2017,Southeastern Louisiana,0,0,0,FALSE,0
2017,Fairleigh Dickinson,0,0,0,FALSE,0
2017,Fort Wayne,0,0,0,FALSE,0
2017,Kennesaw State,0,0,0,FALSE,0
2017,UAB,0,0,0,FALSE,0
2017,Connecticut,0,0,0,FALSE,0
2017,Wake Forest,south,0,0,FALSE,0
2017,Rider,0,0,0,FALSE,0
2017,Tennessee State,0,0,0,FALSE,0
2017,Canisius,0,0,0,FALSE,0
2017,Bryant,0,0,0,FALSE,0
2017,Robert Morris,0,0,0,FALSE,0
2017,Denver,0,0,0,FALSE,0
2017,Hawaii,0,0,0,FALSE,0
2017,USC Upstate,0,0,0,FALSE,0
2017,Memphis,0,0,0,FALSE,0
2017,George Mason,0,0,0,FALSE,0
2017,Holy Cross,0,0,0,FALSE,0
2017,Georgia,0,0,0,FALSE,0
2017,Sacramento State,0,0,0,FALSE,0
2017,Southern Illinois,0,0,0,FALSE,0
2017,La Salle,0,0,0,FALSE,0
2017,Western Kentucky,0,0,0,FALSE,0
2017,Tennessee Tech,0,0,0,FALSE,0
2017,Northern Iowa,0,0,0,FALSE,0
2017,Loyola (IL),0,0,0,FALSE,0
2017,Davidson,0,0,0,FALSE,0
2017,Northeastern,0,0,0,FALSE,0
2017,Colorado,0,0,0,FALSE,0
2017,Samford,0,0,0,FALSE,0
2017,Wyoming,0,0,0,FALSE,0
2017,Sacred Heart,0,0,0,FALSE,0
2017,Texas A&M,0,0,0,FALSE,0
2017,Tennessee,0,0,0,FALSE,0
2017,Radford,0,0,0,FALSE,0
2017,Loyola (MD),0,0,0,FALSE,0
2017,Colgate,0,0,0,FALSE,0
2017,Illinois,0,0,0,FALSE,0
2017,Texas-San Antonio,0,0,0,FALSE,0
2017,Georgia Tech,0,0,0,FALSE,0
2017,Tulsa,0,0,0,FALSE,0
2017,Loyola Marymount,0,0,0,FALSE,0
2017,Cal State Northridge,0,0,0,FALSE,0
2017,Coppin State,0,0,0,FALSE,0
2017,Delaware State,0,0,0,FALSE,0
2017,IUPUI,0,0,0,FALSE,0
2017,Austin Peay,0,0,0,FALSE,0
2017,South Carolina State,0,0,0,FALSE,0
2017,Utah Valley,0,0,0,FALSE,0
2017,Pennsylvania,0,0,0,FALSE,0
2017,Eastern Michigan,0,0,0,FALSE,0
2017,Portland State,0,0,0,FALSE,0
2017,Utah State,0,0,0,FALSE,0
2017,James Madison,0,0,0,FALSE,0
2017,Hofstra,0,0,0,FALSE,0
2017,Temple,0,0,0,FALSE,0
2017,Northern Illinois,0,0,0,FALSE,0
2017,Indiana,0,0,0,FALSE,0
2017,Missouri State,0,0,0,FALSE,0
2017,Central Arkansas,0,0,0,FALSE,0
2017,Ohio State,0,0,0,FALSE,0
2017,Northern Colorado,0,0,0,FALSE,0
2017,Campbell,0,0,0,FALSE,0
2017,Charleston Southern,0,0,0,FALSE,0
2017,Charlotte,0,0,0,FALSE,0
2017,Northwestern State,0,0,0,FALSE,0
2017,Auburn,0,0,0,FALSE,0
2017,South Alabama,0,0,0,FALSE,0
2017,Fordham,0,0,0,FALSE,0
2017,Abilene Christian,0,0,0,FALSE,0
2017,Mississippi Valley State,0,0,0,FALSE,0
2017,Illinois-Chicago,0,0,0,FALSE,0
2017,Incarnate Word,0,0,0,FALSE,0
2017,Nicholls State,0,0,0,FALSE,0
2017,San Jose State,0,0,0,FALSE,0
2017,Arizona State,0,0,0,FALSE,0
2017,Bradley,0,0,0,FALSE,0
2017,Bowling Green,0,0,0,FALSE,0
2017,St. John's,0,0,0,FALSE,0
2017,Bethune-Cookman,0,0,0,FALSE,0
2017,Eastern Illinois,0,0,0,FALSE,0
2017,Cal Poly,0,0,0,FALSE,0
2017,Seattle,0,0,0,FALSE,0
2017,Columbia,0,0,0,FALSE,0
2017,Jacksonville,0,0,0,FALSE,0
2017,Quinnipiac,0,0,0,FALSE,0
2017,Alabama State,0,0,0,FALSE,0
2017,Clemson,0,0,0,FALSE,0
2017,Mississippi State,0,0,0,FALSE,0
2017,Penn State,0,0,0,FALSE,0
2017,Army West Point,0,0,0,FALSE,0
2017,Stanford,0,0,0,FALSE,0
2017,Texas Tech,0,0,0,FALSE,0
2017,Texas Christian,0,0,0,FALSE,0
2017,Little Rock,0,0,0,FALSE,0
2017,Northern Arizona,0,0,0,FALSE,0
2017,Detroit-Mercy,0,0,0,FALSE,0
2017,Evansville,0,0,0,FALSE,0
2017,Central Michigan,0,0,0,FALSE,0
2017,Nebraska,0,0,0,FALSE,0
2017,Arkansas-Pine Bluff,0,0,0,FALSE,0
2017,Florida Atlantic,0,0,0,FALSE,0
2017,Southern Mississippi,0,0,0,FALSE,0
